NestID,Year,Species,Pasture,Patch,Patchsize_ha,Pasture_Patch_Year,PatchID,Treatment,Grazed,Sprayed,TSF,TSF_2,visitID,Visit#,Trials,Initiation,InitiationJulian,Date,JulianDate,JulDate_2,JulDate_3,ExpDays,Survive,Stage,HostEggs,HostChicks,ParasiteEggs,ParasiteChicks,#Chicks,ParasiteEggs?,ParasiteChicks?,Parasitised,NestSubstrate,SubstrateType,SubstrateGeneral,Conceal_above,Conceal_sides,Conceal_all,Substrate_ht,Substrate_wd,NestHt_rim,NestHt_bottom,CSG,FEAR,WSG,SDV,Forb,Legume,Bare,Wood,LitCov,MaxHt,#Shrubs,#PNShrubs,#PNClumps,#PNForbs,#PNSites,AvgLitDep,StDevLitDep,AvgRobel,StDevRobel,Patch%Herb,Patch%Imperv,Patch%Crop,Patch%Trees,Patch%Water,Pasture%Herb,Pasture%Imperv,Pasture%Crop,Pasture%Trees,Pasture%Water,Nest1000m_Herb,Nest1000m_Crop,Nest1000m_Trees,Nest1000m_TreesCrop,Nest500m_Herb,Nest500m_Crop,Nest500m_Trees,Nest500m_TreesCrop,Nest250m_Herb,Nest250m_Crop,Nest250m_Trees,Nest250m_CropTrees,TREE_DIST,TREE_DIST_2,CROP_DIST,CROP_DIST_2,ROAD_DIST,ROAD_DIST_2,1000m_treeedge,1000m_cropedge,1000m_roadedge,500m_treeedge,500m_cropedge,500m_roadedge,250m_treeedge,250m_cropedge,250_roadedge
LTR DICK 9 15,2015,DICK,LTR,C,131.64,LTR_C_2015,2015.LTR.C,SprayGrazeBurn,Yes,Yes,0,0,7219,2,1,7/5/15,186,7/18/15,199,39601,7880599,2,0,Incubation,3,0,0,0,0,0,0,0,Buckbrush,Woody,Woody,95,85,87,69,42.5,22.5,13,36.2,0.2,27.2,2.2,72.2,20.2,88.6,4,8.2,11.6,31,2,0,0,2,0,0,6.5,3.284733427,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,56.96567232,4.695713589,37.24562591,41.94133949,75.51621814,0.574821516,22.68384642,23.25866793,84.44723611,0,2.725599637,2.725599637,89.844985,8072.12133,371.554957,138053.0861,295.112782,87091.5541,95.87544,16.96785,15.1944,96.56402,4.25241,20.40562,94.46903,0,0
BSH DICK 1 16,2016,DICK,BSH,C,94.03,BSH_C_2016,2016.BSH.C,Spray,No,Yes,6,36,6827,2,1,5/30/16,151,6/4/16,156,24336,3796416,2,1,Laying,2,0,0,0,0,0,0,0,Thistle,Thistle,Herbaceous,90,61.25,67,124,77,31.5,25.5,5.6,0.6,0,8.2,58,22.2,29.8,0,71.8,14.2,,,,,,0.7,0.613828734,9.3,4.193980649,0.352009128,0.013525643,0.581392253,0.048443863,0.004629112,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,30.5635791,62.32398352,5.626395824,67.95037934,32.45462209,59.11007151,7.927059081,67.03713059,62.62693025,30.1523243,0.032761588,30.18508589,68.927386,4750.984541,78.658994,6187.237337,437.24501,191183.1988,28.33974,7.67284,25.03085,26.51575,97.7361,9.99052,3.65161,4.64752,0
BSH DICK 1 16,2016,DICK,BSH,C,94.03,BSH_C_2016,2016.BSH.C,Spray,No,Yes,6,36,6828,3,1,5/30/16,151,6/7/16,159,25281,4019679,3,1,Incubation,3,0,2,0,2,1,0,1,Thistle,Thistle,Herbaceous,90,61.25,67,124,77,31.5,25.5,5.6,0.6,0,8.2,58,22.2,29.8,0,71.8,14.2,,,,,,0.7,0.613828734,9.3,4.193980649,0.352009128,0.013525643,0.581392253,0.048443863,0.004629112,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,30.5635791,62.32398352,5.626395824,67.95037934,32.45462209,59.11007151,7.927059081,67.03713059,62.62693025,30.1523243,0.032761588,30.18508589,68.927386,4750.984541,78.658994,6187.237337,437.24501,191183.1988,28.33974,7.67284,25.03085,26.51575,97.7361,9.99052,3.65161,4.64752,0
BSH DICK 1 16,2016,DICK,BSH,C,94.03,BSH_C_2016,2016.BSH.C,Spray,No,Yes,6,36,6829,4,1,5/30/16,151,6/8/16,160,25600,4096000,1,1,Incubation,3,0,3,0,3,1,0,1,Thistle,Thistle,Herbaceous,90,61.25,67,124,77,31.5,25.5,5.6,0.6,0,8.2,58,22.2,29.8,0,71.8,14.2,,,,,,0.7,0.613828734,9.3,4.193980649,0.352009128,0.013525643,0.581392253,0.048443863,0.004629112,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,30.5635791,62.32398352,5.626395824,67.95037934,32.45462209,59.11007151,7.927059081,67.03713059,62.62693025,30.1523243,0.032761588,30.18508589,68.927386,4750.984541,78.658994,6187.237337,437.24501,191183.1988,28.33974,7.67284,25.03085,26.51575,97.7361,9.99052,3.65161,4.64752,0
BSH DICK 1 16,2016,DICK,BSH,C,94.03,BSH_C_2016,2016.BSH.C,Spray,No,Yes,6,36,6830,5,1,5/30/16,151,6/11/16,163,26569,4330747,3,1,Incubation,3,0,3,0,3,1,0,1,Thistle,Thistle,Herbaceous,90,61.25,67,124,77,31.5,25.5,5.6,0.6,0,8.2,58,22.2,29.8,0,71.8,14.2,,,,,,0.7,0.613828734,9.3,4.193980649,0.352009128,0.013525643,0.581392253,0.048443863,0.004629112,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,30.5635791,62.32398352,5.626395824,67.95037934,32.45462209,59.11007151,7.927059081,67.03713059,62.62693025,30.1523243,0.032761588,30.18508589,68.927386,4750.984541,78.658994,6187.237337,437.24501,191183.1988,28.33974,7.67284,25.03085,26.51575,97.7361,9.99052,3.65161,4.64752,0
BSH DICK 1 16,2016,DICK,BSH,C,94.03,BSH_C_2016,2016.BSH.C,Spray,No,Yes,6,36,6831,6,1,5/30/16,151,6/15/16,167,27889,4657463,4,1,Incubation,3,0,3,0,3,1,0,1,Thistle,Thistle,Herbaceous,90,61.25,67,124,77,31.5,25.5,5.6,0.6,0,8.2,58,22.2,29.8,0,71.8,14.2,,,,,,0.7,0.613828734,9.3,4.193980649,0.352009128,0.013525643,0.581392253,0.048443863,0.004629112,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,30.5635791,62.32398352,5.626395824,67.95037934,32.45462209,59.11007151,7.927059081,67.03713059,62.62693025,30.1523243,0.032761588,30.18508589,68.927386,4750.984541,78.658994,6187.237337,437.24501,191183.1988,28.33974,7.67284,25.03085,26.51575,97.7361,9.99052,3.65161,4.64752,0
BSH DICK 1 16,2016,DICK,BSH,C,94.03,BSH_C_2016,2016.BSH.C,Spray,No,Yes,6,36,6832,7,1,5/30/16,151,6/17/16,169,28561,4826809,2,1,Nestling,0,3,3,0,3,1,0,1,Thistle,Thistle,Herbaceous,90,61.25,67,124,77,31.5,25.5,5.6,0.6,0,8.2,58,22.2,29.8,0,71.8,14.2,,,,,,0.7,0.613828734,9.3,4.193980649,0.352009128,0.013525643,0.581392253,0.048443863,0.004629112,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,30.5635791,62.32398352,5.626395824,67.95037934,32.45462209,59.11007151,7.927059081,67.03713059,62.62693025,30.1523243,0.032761588,30.18508589,68.927386,4750.984541,78.658994,6187.237337,437.24501,191183.1988,28.33974,7.67284,25.03085,26.51575,97.7361,9.99052,3.65161,4.64752,0
BSH DICK 1 16,2016,DICK,BSH,C,94.03,BSH_C_2016,2016.BSH.C,Spray,No,Yes,6,36,6834,9,1,5/30/16,151,6/18/16,170,28900,4913000,1,1,Nestling,0,3,0,2,2,0,1,1,Thistle,Thistle,Herbaceous,90,61.25,67,124,77,31.5,25.5,5.6,0.6,0,8.2,58,22.2,29.8,0,71.8,14.2,,,,,,0.7,0.613828734,9.3,4.193980649,0.352009128,0.013525643,0.581392253,0.048443863,0.004629112,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,30.5635791,62.32398352,5.626395824,67.95037934,32.45462209,59.11007151,7.927059081,67.03713059,62.62693025,30.1523243,0.032761588,30.18508589,68.927386,4750.984541,78.658994,6187.237337,437.24501,191183.1988,28.33974,7.67284,25.03085,26.51575,97.7361,9.99052,3.65161,4.64752,0
BSH DICK 1 16,2016,DICK,BSH,C,94.03,BSH_C_2016,2016.BSH.C,Spray,No,Yes,6,36,6836,11,1,5/30/16,151,6/21/16,173,29929,5177717,3,1,Nestling,0,3,0,2,2,0,1,1,Thistle,Thistle,Herbaceous,90,61.25,67,124,77,31.5,25.5,5.6,0.6,0,8.2,58,22.2,29.8,0,71.8,14.2,,,,,,0.7,0.613828734,9.3,4.193980649,0.352009128,0.013525643,0.581392253,0.048443863,0.004629112,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,30.5635791,62.32398352,5.626395824,67.95037934,32.45462209,59.11007151,7.927059081,67.03713059,62.62693025,30.1523243,0.032761588,30.18508589,68.927386,4750.984541,78.658994,6187.237337,437.24501,191183.1988,28.33974,7.67284,25.03085,26.51575,97.7361,9.99052,3.65161,4.64752,0
BSH DICK 1 16,2016,DICK,BSH,C,94.03,BSH_C_2016,2016.BSH.C,Spray,No,Yes,6,36,6837,12,1,5/30/16,151,6/23/16,175,30625,5359375,2,1,Nestling,0,2,0,0,0,0,0,0,Thistle,Thistle,Herbaceous,90,61.25,67,124,77,31.5,25.5,5.6,0.6,0,8.2,58,22.2,29.8,0,71.8,14.2,,,,,,0.7,0.613828734,9.3,4.193980649,0.352009128,0.013525643,0.581392253,0.048443863,0.004629112,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,30.5635791,62.32398352,5.626395824,67.95037934,32.45462209,59.11007151,7.927059081,67.03713059,62.62693025,30.1523243,0.032761588,30.18508589,68.927386,4750.984541,78.658994,6187.237337,437.24501,191183.1988,28.33974,7.67284,25.03085,26.51575,97.7361,9.99052,3.65161,4.64752,0
BSH DICK 10 16,2016,DICK,BSH,C,94.03,BSH_C_2016,2016.BSH.C,Spray,No,Yes,6,36,6889,2,1,7/3/16,185,7/23/16,205,42025,8615125,1,1,Nestling,1,1,0,1,1,0,1,1,Thistle,Thistle,Herbaceous,100,40,52,135,63,67,56,4.4,1.2,35.4,13.4,66.8,4.4,17,0,74,14,,,,,,1.316666667,0.630098254,12.5,4.161224516,0.352009128,0.013525643,0.581392253,0.048443863,0.004629112,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,29.60374968,63.36830377,5.548991868,68.91729563,32.07594452,59.54831134,7.76713521,67.31544655,58.57372109,34.74549686,0.023614652,34.76911152,45.032273,2027.905612,57.417481,3296.767124,408.8559,167163.147,28.10142,7.26361,22.21548,21.95688,100.63928,13.57072,9.2924,18.12002,0
BSH DICK 10 16,2016,DICK,BSH,C,94.03,BSH_C_2016,2016.BSH.C,Spray,No,Yes,6,36,6890,3,1,7/3/16,185,7/25/16,207,42849,8869743,2,0,Nestling,1,1,0,1,1,0,1,1,Thistle,Thistle,Herbaceous,100,40,52,135,63,67,56,4.4,1.2,35.4,13.4,66.8,4.4,17,0,74,14,,,,,,1.316666667,0.630098254,12.5,4.161224516,0.352009128,0.013525643,0.581392253,0.048443863,0.004629112,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,29.60374968,63.36830377,5.548991868,68.91729563,32.07594452,59.54831134,7.76713521,67.31544655,58.57372109,34.74549686,0.023614652,34.76911152,45.032273,2027.905612,57.417481,3296.767124,408.8559,167163.147,28.10142,7.26361,22.21548,21.95688,100.63928,13.57072,9.2924,18.12002,0
BSH DICK 11 16,2016,DICK,BSH,C,94.03,BSH_C_2016,2016.BSH.C,Spray,No,Yes,6,36,6893,1,1,7/19/16,201,7/26/16,208,43264,8998912,3,1,Incubation,3,0,0,0,0,0,0,0,Thistle,Thistle,Herbaceous,40,37.5,38,132,43,49,42,17.8,1.4,34.2,17.8,67.6,38.6,5,0,71.8,14.4,,,,,,2.05,1.271950134,9.45,2.523051619,0.352009128,0.013525643,0.581392253,0.048443863,0.004629112,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,33.94082816,58.73633287,5.813924751,64.55025762,32.60096669,59.61185094,7.54770388,67.15955482,74.18518184,18.62243382,0.016487549,18.63892137,107.035761,11456.65413,162.176638,26301.26191,528.358589,279162.7986,28.77043,7.62456,25.70029,25.73452,84.39694,0,3.68513,92.64722,0
BSH DICK 11 16,2016,DICK,BSH,C,94.03,BSH_C_2016,2016.BSH.C,Spray,No,Yes,6,36,6894,2,1,7/19/16,201,7/29/16,211,44521,9393931,3,1,Incubation,3,0,0,0,0,0,0,0,Thistle,Thistle,Herbaceous,40,37.5,38,132,43,49,42,17.8,1.4,34.2,17.8,67.6,38.6,5,0,71.8,14.4,,,,,,2.05,1.271950134,9.45,2.523051619,0.352009128,0.013525643,0.581392253,0.048443863,0.004629112,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,33.94082816,58.73633287,5.813924751,64.55025762,32.60096669,59.61185094,7.54770388,67.15955482,74.18518184,18.62243382,0.016487549,18.63892137,107.035761,11456.65413,162.176638,26301.26191,528.358589,279162.7986,28.77043,7.62456,25.70029,25.73452,84.39694,0,3.68513,92.64722,0
BSH DICK 11 16,2016,DICK,BSH,C,94.03,BSH_C_2016,2016.BSH.C,Spray,No,Yes,6,36,6895,3,1,7/19/16,201,8/2/16,215,46225,9938375,4,0,Incubation,3,0,0,0,0,0,0,0,Thistle,Thistle,Herbaceous,40,37.5,38,132,43,49,42,17.8,1.4,34.2,17.8,67.6,38.6,5,0,71.8,14.4,,,,,,2.05,1.271950134,9.45,2.523051619,0.352009128,0.013525643,0.581392253,0.048443863,0.004629112,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,33.94082816,58.73633287,5.813924751,64.55025762,32.60096669,59.61185094,7.54770388,67.15955482,74.18518184,18.62243382,0.016487549,18.63892137,107.035761,11456.65413,162.176638,26301.26191,528.358589,279162.7986,28.77043,7.62456,25.70029,25.73452,84.39694,0,3.68513,92.64722,0
BSH DICK 2 16,2016,DICK,BSH,N,94.03,BSH_N_2016,2016.BSH.N,Burn,No,No,6,36,6839,1,1,5/30/16,151,6/5/16,157,24649,3869893,5,1,Laying,1,0,1,0,1,1,0,1,Unknown shrub,Woody,Woody,90,65,70,64,74.5,19.5,13,36,31,0,8.2,8.2,1.4,0,15.75,98,37.4,,,,,,7.566666667,4.959178599,4.4,1.602629418,0.324433709,0.012147133,0.610960212,0.047379138,0.005079809,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,35.79645719,56.67209618,5.807179794,62.47927597,36.49345429,58.3912382,4.907285268,63.29852347,60.72645702,36.30688599,0.001699249,36.30858523,55.990192,3134.9016,90.850695,8253.848782,530.712515,281655.7736,30.01268,5.25383,21.19475,27.74245,58.34266,0,122.22074,107.489,0
BSH DICK 2 16,2016,DICK,BSH,N,94.03,BSH_N_2016,2016.BSH.N,Burn,No,No,6,36,6840,2,1,5/30/16,151,6/8/16,160,25600,4096000,3,0,Laying,1,0,1,0,1,1,0,1,Unknown shrub,Woody,Woody,90,65,70,64,74.5,19.5,13,36,31,0,8.2,8.2,1.4,0,15.75,98,37.4,,,,,,7.566666667,4.959178599,4.4,1.602629418,0.324433709,0.012147133,0.610960212,0.047379138,0.005079809,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,35.79645719,56.67209618,5.807179794,62.47927597,36.49345429,58.3912382,4.907285268,63.29852347,60.72645702,36.30688599,0.001699249,36.30858523,55.990192,3134.9016,90.850695,8253.848782,530.712515,281655.7736,30.01268,5.25383,21.19475,27.74245,58.34266,0,122.22074,107.489,0
BSH DICK 3 16,2016,DICK,BSH,C,94.03,BSH_C_2016,2016.BSH.C,Spray,No,Yes,6,36,6842,1,1,5/30/16,151,6/8/16,160,25600,4096000,3,1,Incubation,2,0,3,0,3,1,0,1,Thistle,Thistle,Herbaceous,100,45,56,172,57,52,38,3,0.4,7.6,10.8,52.6,33.6,43,0,58,15,,,,,,0.383333333,0.461622398,13.1,3.258995648,0.352009128,0.013525643,0.581392253,0.048443863,0.004629112,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,33.13726741,59.59069493,5.851838791,65.44253372,31.72047422,61.54993743,6.488585858,68.03852329,76.04562218,15.91969073,0.003496084,15.92318681,93.618123,8764.352954,180.718238,32659.08155,551.027299,303631.0842,32.36104,5.27213,20.0614,41.70388,81.45075,0,73.30991,56.6511,0
BSH DICK 3 16,2016,DICK,BSH,C,94.03,BSH_C_2016,2016.BSH.C,Spray,No,Yes,6,36,6843,2,1,5/30/16,151,6/11/16,163,26569,4330747,3,1,Incubation,2,0,3,0,3,1,0,1,Thistle,Thistle,Herbaceous,100,45,56,172,57,52,38,3,0.4,7.6,10.8,52.6,33.6,43,0,58,15,,,,,,0.383333333,0.461622398,13.1,3.258995648,0.352009128,0.013525643,0.581392253,0.048443863,0.004629112,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,33.13726741,59.59069493,5.851838791,65.44253372,31.72047422,61.54993743,6.488585858,68.03852329,76.04562218,15.91969073,0.003496084,15.92318681,93.618123,8764.352954,180.718238,32659.08155,551.027299,303631.0842,32.36104,5.27213,20.0614,41.70388,81.45075,0,73.30991,56.6511,0
BSH DICK 3 16,2016,DICK,BSH,C,94.03,BSH_C_2016,2016.BSH.C,Spray,No,Yes,6,36,6844,3,1,5/30/16,151,6/15/16,167,27889,4657463,4,0,Incubation,2,0,2,0,2,1,0,1,Thistle,Thistle,Herbaceous,100,45,56,172,57,52,38,3,0.4,7.6,10.8,52.6,33.6,43,0,58,15,,,,,,0.383333333,0.461622398,13.1,3.258995648,0.352009128,0.013525643,0.581392253,0.048443863,0.004629112,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,33.13726741,59.59069493,5.851838791,65.44253372,31.72047422,61.54993743,6.488585858,68.03852329,76.04562218,15.91969073,0.003496084,15.92318681,93.618123,8764.352954,180.718238,32659.08155,551.027299,303631.0842,32.36104,5.27213,20.0614,41.70388,81.45075,0,73.30991,56.6511,0
BSH DICK 4 16,2016,DICK,BSH,N,94.03,BSH_N_2016,2016.BSH.N,Burn,No,No,6,36,6856,1,1,6/3/16,155,6/11/16,163,26569,4330747,3,1,Incubation,4,0,0,0,0,0,0,0,White sweet clover,Forb,Herbaceous,40,98.75,87,137,138,19.5,13,38.6,7.6,0,24.8,43.6,24.2,12,0,86.2,13.8,,,,,,1.2,1.547463362,7.65,4.15837772,0.324433709,0.012147133,0.610960212,0.047379138,0.005079809,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,30.51426633,62.45135433,5.57215362,68.02350795,29.47075968,65.58899919,4.361330136,69.95032932,60.63124736,34.58956394,0.001762778,34.59132672,112.762316,12715.33991,85.471337,7305.349449,478.79197,229241.7505,41.20709,5.32184,23.49108,60.28522,75.9913,6.08131,65.27859,44.12924,0
BSH DICK 6 16,2016,DICK,BSH,N,94.03,BSH_N_2016,2016.BSH.N,Burn,No,No,6,36,6864,1,1,6/10/16,162,6/21/16,173,29929,5177717,2,0,Incubation,2,0,2,0,2,1,0,1,Indian grass,Grass,Herbaceous,60,98.75,91,150,111,47.5,33.5,67.6,16,3.2,52.6,20.4,8.2,0,0,98,13.4,,,,,,6.733333333,3.117443244,5.8,1.281446551,0.324433709,0.012147133,0.610960212,0.047379138,0.005079809,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,27.33168439,65.87474463,5.285067896,71.15981252,29.77381595,64.0721625,5.274354678,69.34651718,47.02833185,49.73829279,0.000858614,49.7391514,69.386016,4814.419216,56.887039,3236.135206,449.421039,201979.2703,42.34132,78.98956,21.98009,63.92613,91.82961,10.45005,39.0357,63.47877,0
BSH DICK 7 16,2016,DICK,BSH,N,94.03,BSH_N_2016,2016.BSH.N,Burn,No,No,6,36,6866,1,1,6/28/16,180,7/11/16,193,37249,7189057,2,1,Incubation,4,0,0,0,0,0,0,0,Sawtooth sunflower,Forb,Herbaceous,90,97.5,96,109.5,80,42,30.5,66.8,11.4,0,29.8,48.6,5,7.6,3.2,90.8,12.4,,,,,,3.6,2.761016893,9.8,3.928304844,0.324433709,0.012147133,0.610960212,0.047379138,0.005079809,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,35.09046318,57.4675042,5.741136197,63.2086404,34.83276571,60.39793797,4.561268028,64.959206,59.49379321,37.53954959,0.00169925,37.54124884,64.43182,4151.459429,94.421208,8915.36452,514.315926,264520.8717,45.34295,80.45939,23.83584,56.08617,58.65193,0,89.09274,46.73538,0
BSH DICK 7 16,2016,DICK,BSH,N,94.03,BSH_N_2016,2016.BSH.N,Burn,No,No,6,36,6867,2,1,6/28/16,180,7/14/16,196,38416,7529536,3,1,Incubation,4,0,0,0,0,0,0,0,Sawtooth sunflower,Forb,Herbaceous,90,97.5,96,109.5,80,42,30.5,66.8,11.4,0,29.8,48.6,5,7.6,3.2,90.8,12.4,,,,,,3.6,2.761016893,9.8,3.928304844,0.324433709,0.012147133,0.610960212,0.047379138,0.005079809,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,35.09046318,57.4675042,5.741136197,63.2086404,34.83276571,60.39793797,4.561268028,64.959206,59.49379321,37.53954959,0.00169925,37.54124884,64.43182,4151.459429,94.421208,8915.36452,514.315926,264520.8717,45.34295,80.45939,23.83584,56.08617,58.65193,0,89.09274,46.73538,0
BSH DICK 7 16,2016,DICK,BSH,N,94.03,BSH_N_2016,2016.BSH.N,Burn,No,No,6,36,6868,3,1,6/28/16,180,7/17/16,199,39601,7880599,3,0,Nestling,0,4,0,0,0,0,0,0,Sawtooth sunflower,Forb,Herbaceous,90,97.5,96,109.5,80,42,30.5,66.8,11.4,0,29.8,48.6,5,7.6,3.2,90.8,12.4,,,,,,3.6,2.761016893,9.8,3.928304844,0.324433709,0.012147133,0.610960212,0.047379138,0.005079809,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,35.09046318,57.4675042,5.741136197,63.2086404,34.83276571,60.39793797,4.561268028,64.959206,59.49379321,37.53954959,0.00169925,37.54124884,64.43182,4151.459429,94.421208,8915.36452,514.315926,264520.8717,45.34295,80.45939,23.83584,56.08617,58.65193,0,89.09274,46.73538,0
BSH DICK 8 16,2016,DICK,BSH,N,94.03,BSH_N_2016,2016.BSH.N,Burn,No,No,6,36,6870,1,1,7/13/16,195,7/22/16,204,41616,8489664,3,1,Incubation,4,0,0,0,0,0,0,0,Fescue,Grass,Herbaceous,50,98.75,89,70,40,30,19,81.4,43,1.4,22.2,43.6,12.8,7,0,86.2,11,,,,,,4.666666667,2.07593926,6.9,3.507885853,0.324433709,0.012147133,0.610960212,0.047379138,0.005079809,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,28.07007605,65.20949996,5.221222545,70.43072251,29.24048299,66.18613513,3.594914229,69.78104936,47.74819308,48.21319315,0.001533969,48.21472712,101.238299,10249.19318,34.455536,1187.183961,427.456842,182719.3518,45.62968,91.75136,26.20191,47.71761,84.20887,12.65772,56.34277,70.79116,0
BSH DICK 8 16,2016,DICK,BSH,N,94.03,BSH_N_2016,2016.BSH.N,Burn,No,No,6,36,6871,2,1,7/13/16,195,7/25/16,207,42849,8869743,3,1,Incubation,4,0,0,0,0,0,0,0,Fescue,Grass,Herbaceous,50,98.75,89,70,40,30,19,81.4,43,1.4,22.2,43.6,12.8,7,0,86.2,11,,,,,,4.666666667,2.07593926,6.9,3.507885853,0.324433709,0.012147133,0.610960212,0.047379138,0.005079809,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,28.07007605,65.20949996,5.221222545,70.43072251,29.24048299,66.18613513,3.594914229,69.78104936,47.74819308,48.21319315,0.001533969,48.21472712,101.238299,10249.19318,34.455536,1187.183961,427.456842,182719.3518,45.62968,91.75136,26.20191,47.71761,84.20887,12.65772,56.34277,70.79116,0
BSH DICK 8 16,2016,DICK,BSH,N,94.03,BSH_N_2016,2016.BSH.N,Burn,No,No,6,36,6872,3,1,7/13/16,195,7/29/16,211,44521,9393931,4,1,Incubation,4,0,0,0,0,0,0,0,Fescue,Grass,Herbaceous,50,98.75,89,70,40,30,19,81.4,43,1.4,22.2,43.6,12.8,7,0,86.2,11,,,,,,4.666666667,2.07593926,6.9,3.507885853,0.324433709,0.012147133,0.610960212,0.047379138,0.005079809,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,28.07007605,65.20949996,5.221222545,70.43072251,29.24048299,66.18613513,3.594914229,69.78104936,47.74819308,48.21319315,0.001533969,48.21472712,101.238299,10249.19318,34.455536,1187.183961,427.456842,182719.3518,45.62968,91.75136,26.20191,47.71761,84.20887,12.65772,56.34277,70.79116,0
BSH DICK 8 16,2016,DICK,BSH,N,94.03,BSH_N_2016,2016.BSH.N,Burn,No,No,6,36,6873,4,1,7/13/16,195,8/2/16,215,46225,9938375,4,1,Nestling,2,2,0,0,0,0,0,0,Fescue,Grass,Herbaceous,50,98.75,89,70,40,30,19,81.4,43,1.4,22.2,43.6,12.8,7,0,86.2,11,,,,,,4.666666667,2.07593926,6.9,3.507885853,0.324433709,0.012147133,0.610960212,0.047379138,0.005079809,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,28.07007605,65.20949996,5.221222545,70.43072251,29.24048299,66.18613513,3.594914229,69.78104936,47.74819308,48.21319315,0.001533969,48.21472712,101.238299,10249.19318,34.455536,1187.183961,427.456842,182719.3518,45.62968,91.75136,26.20191,47.71761,84.20887,12.65772,56.34277,70.79116,0
BSH DICK 8 16,2016,DICK,BSH,N,94.03,BSH_N_2016,2016.BSH.N,Burn,No,No,6,36,6874,5,1,7/13/16,195,8/3/16,216,46656,10077696,1,1,Nestling,2,2,0,0,0,0,0,0,Fescue,Grass,Herbaceous,50,98.75,89,70,40,30,19,81.4,43,1.4,22.2,43.6,12.8,7,0,86.2,11,,,,,,4.666666667,2.07593926,6.9,3.507885853,0.324433709,0.012147133,0.610960212,0.047379138,0.005079809,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,28.07007605,65.20949996,5.221222545,70.43072251,29.24048299,66.18613513,3.594914229,69.78104936,47.74819308,48.21319315,0.001533969,48.21472712,101.238299,10249.19318,34.455536,1187.183961,427.456842,182719.3518,45.62968,91.75136,26.20191,47.71761,84.20887,12.65772,56.34277,70.79116,0
BSH DICK 8 16,2016,DICK,BSH,N,94.03,BSH_N_2016,2016.BSH.N,Burn,No,No,6,36,6875,6,1,7/13/16,195,8/4/16,217,47089,10218313,1,1,Nestling,2,2,0,0,0,0,0,0,Fescue,Grass,Herbaceous,50,98.75,89,70,40,30,19,81.4,43,1.4,22.2,43.6,12.8,7,0,86.2,11,,,,,,4.666666667,2.07593926,6.9,3.507885853,0.324433709,0.012147133,0.610960212,0.047379138,0.005079809,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,28.07007605,65.20949996,5.221222545,70.43072251,29.24048299,66.18613513,3.594914229,69.78104936,47.74819308,48.21319315,0.001533969,48.21472712,101.238299,10249.19318,34.455536,1187.183961,427.456842,182719.3518,45.62968,91.75136,26.20191,47.71761,84.20887,12.65772,56.34277,70.79116,0
BSH DICK 8 16,2016,DICK,BSH,N,94.03,BSH_N_2016,2016.BSH.N,Burn,No,No,6,36,6876,7,1,7/13/16,195,8/5/16,218,47524,10360232,1,1,Nestling,2,2,0,0,0,0,0,0,Fescue,Grass,Herbaceous,50,98.75,89,70,40,30,19,81.4,43,1.4,22.2,43.6,12.8,7,0,86.2,11,,,,,,4.666666667,2.07593926,6.9,3.507885853,0.324433709,0.012147133,0.610960212,0.047379138,0.005079809,0.348082238,0.013549094,0.584466328,0.047043399,0.006858942,28.07007605,65.20949996,5.221222545,70.43072251,29.24048299,66.18613513,3.594914229,69.78104936,47.74819308,48.21319315,0.001533969,48.21472712,101.238299,10249.19318,34.455536,1187.183961,427.456842,182719.3518,45.62968,91.75136,26.20191,47.71761,84.20887,12.65772,56.34277,70.79116,0
