visitID,Nest ID,Species,Visit Num,Date,Trials,Year_autoCalc,TimeofDay,Observers,Exposure days,Stage,Host Eggs,Host chicks,Parasite eggs,Parasite chicks,Banded,Camera,Measure,Survived,Abandoned,Predation,Fledge,Predator,Camera type,Female on?,Human Visit,COMMENT
1167,KLN 24 12,,0,7/20/2012,1,,7:18:00 AM,,0,Incubation,3,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
1168,KLN 25 12,,0,7/20/2012,1,,7:32:00 AM,,0,Nestling,0,3,0,0,0,0,,1,0,0,,None,NONE,1,1,
1169,KLN 26 12,,0,7/20/2012,1,,8:02:00 AM,,0,Incubation,4,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
1170,KLN 27 12,,0,7/20/2012,1,,8:19:00 AM,,0,Incubation,3,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
1171,KLN 28 12,,0,7/20/2012,1,,8:33:00 AM,,0,Incubation,1,0,2,0,0,0,,1,0,0,,None,NONE,1,1,
1172,KLN 21 12,,1,7/21/2012,1,,5:54:00 AM,,1,Incubation,4,0,0,0,0,1,,0,1,0,,None,Bullet,0,1,Abandoned due to camera
1173,PYS 18 12,,0,7/13/2012,1,,6:42:00 AM,,0,Nestling,2,2,0,0,0,0,,1,0,0,,None,NONE,1,1,
1174,PYS 18 12,,1,7/14/2012,1,,5:45:00 AM,,1,Nestling,2,2,0,0,0,0,,1,0,0,,None,NONE,1,1,banded
1175,PYS 18 12,,2,7/16/2012,1,,11:00:00 PM,,2,Nestling,0,4,0,0,1,0,,1,0,0,,None,NONE,0,1,placed camera
1176,PYS 18 12,,3,7/17/2012,1,,11:00:00 PM,,1,Nestling,0,4,0,0,1,1,,1,0,0,,None,Wal-mart,1,0,
1177,PYS 18 12,,4,7/18/2012,1,,9:20:00 AM,,1,Nestling,0,4,0,0,1,1,,1,0,0,,None,Wal-mart,1,1,weighed
1178,PYS 18 12,,5,7/19/2012,1,,11:00:00 PM,,1,Nestling,0,4,0,0,1,1,,1,0,0,,None,Wal-mart,1,0,
1179,PYS 18 12,,6,7/20/2012,1,,11:00:00 PM,,1,Nestling,0,4,0,0,1,1,,1,0,0,,None,Wal-mart,1,0,
1180,PYS 18 12,,7,7/21/2012,1,,8:42:00 AM,,1,Nestling,0,4,0,0,1,1,,1,0,0,,None,Wal-mart,1,0,last fledgling leaves about this time
1181,STE 16 12,,0,7/24/2012,1,,6:15:00 AM,,0,Nestling,0,5,0,0,0,0,,1,0,0,,None,NONE,1,1,
1183,PYS 19 12,,1,7/14/2012,1,,6:09:00 AM,,1,Incubation,3,0,0,0,1,0,,1,0,0,,None,NONE,0,1,netted today
1184,PYS 19 12,,2,7/18/2012,1,,9:18:00 AM,,4,Incubation,3,0,0,0,1,0,,1,0,1,,UNK,NONE,1,1,lost 1 egg
1185,PYS 19 12,,3,7/22/2012,1,,8:48:00 AM,,4,Incubation,2,0,0,0,1,0,,1,0,0,,None,NONE,0,1,
1186,PYS 19 12,,4,7/24/2012,1,,9:20:00 AM,,2,Incubation,2,0,0,0,1,0,,0,0,1,,UNK,NONE,0,1,smoked
1187,PYN 12 12,,1,7/16/2012,1,,8:00:00 AM,,4,Incubation,2,0,2,0,1,0,,1,0,0,,None,NONE,0,1,
1188,PYN 12 12,,2,7/19/2012,1,,8:22:00 AM,,3,Nestling,1,1,2,0,1,0,,1,0,1,,UNK,NONE,0,1,lost host egg?
1189,PYN 12 12,,3,7/22/2012,1,,9:20:00 AM,,3,Nestling,0,1,2,0,1,0,,1,0,1,,UNK,NONE,0,1,lost parasite eggs
1190,PYN 12 12,,4,7/24/2012,1,,9:10:00 AM,,2,Nestling,0,1,0,0,1,0,,0,0,1,,UNK,NONE,0,1,smoked
1191,KLN 26 12,,1,7/21/2012,1,,8:30:00 AM,,1,Incubation,4,0,0,0,0,0,,1,0,0,,None,NONE,0,1,
1192,KLN 26 12,,2,7/24/2012,1,,9:45:00 AM,,3,Incubation,4,0,0,0,1,0,,1,0,0,,None,NONE,0,1,unk if female on
1193,KLN 25 12,,1,7/23/2012,1,,6:30:00 AM,,3,Nestling,0,3,0,0,0,0,,1,0,0,,None,NONE,0,1,fledge
1194,PYS 20 12,,1,7/14/2012,1,,6:20:00 AM,,1,Incubation,3,0,0,0,0,0,,1,0,,,None,NONE,0,1,"unk if female on, banded"
1195,PYS 20 12,,2,7/17/2012,1,,9:34:00 AM,,3,Nestling,2,1,0,0,1,0,,1,0,0,,None,NONE,0,1,
1196,PYS 20 12,,3,7/20/2012,1,,8:34:00 AM,,3,Nestling,0,3,0,0,1,0,,1,0,0,,None,NONE,0,1,weighed
1197,PYS 20 12,,4,7/23/2012,1,,9:10:00 AM,,3,Nestling,0,3,0,0,1,0,,1,0,0,,None,NONE,0,1,fledge
1198,LEE ME 3 12,,0,7/7/2012,1,,7:59:00 AM,,0,Incubation,3,0,1,0,0,0,,1,0,0,,None,NONE,1,1,
1199,LEE ME 3 12,,1,7/10/2012,1,,11:58:00 AM,,3,Incubation,3,0,1,0,0,0,,1,0,0,,None,NONE,0,1,
1200,LEE ME 3 12,,2,7/12/2012,1,,11:18:00 AM,,2,Incubation,3,0,1,0,0,0,,1,0,0,,None,NONE,0,1,hatched
1201,LEE ME 3 12,,3,7/16/2012,1,,9:54:00 AM,,4,Nestling,0,3,0,1,0,0,,1,0,0,,None,NONE,0,1,
1202,LEE ME 3 12,,4,7/20/2012,1,,9:38:00 AM,,4,Nestling,0,3,0,1,0,0,,1,0,0,,None,NONE,0,1,
1203,LEE ME 3 12,,5,7/22/2012,1,,8:37:00 AM,,2,Nestling,0,3,0,1,0,0,,1,0,1,,UNK,NONE,0,1,"chicks left nest at visit but were replaced, parasite missing, presumed fledged"
1204,STE DICK 24 12,,0,7/6/2012,1,,11:00:00 PM,,0,Incubation,3,0,1,0,0,0,,1,0,0,,None,NONE,1,1,
1205,STE DICK 24 12,,1,7/7/2012,1,,10:14:00 AM,,1,Incubation,3,0,1,0,0,0,,1,0,0,,None,NONE,0,1,
1206,STE DICK 24 12,,2,7/11/2012,1,,7:48:00 AM,,4,Incubation,3,0,1,0,0,0,,1,0,0,,None,NONE,0,1,
1207,STE DICK 24 12,,3,7/15/2012,1,,10:48:00 AM,,4,Incubation,3,0,1,0,0,0,,1,0,0,,None,NONE,1,1,hatched
1208,STE DICK 24 12,,4,7/19/2012,1,,8:37:00 AM,,4,Nestling,1,2,1,0,0,0,,1,0,1,,UNK,NONE,1,1,lost host nestling
1209,STE DICK 24 12,,5,7/22/2012,1,,7:46:00 AM,,3,Nestling,1,1,1,0,0,0,,1,0,0,,None,NONE,0,1,
1210,STE DICK 24 12,,6,7/23/2012,1,,10:10:00 AM,,1,Nestling,1,1,1,0,0,0,,1,0,0,,None,NONE,0,1,"fledge, 1 host egg and 1 BHCO egg remaining in nest"
1211,LEE 34 12,,1,7/18/2012,1,,11:00:00 PM,,1,Incubation,4,0,0,0,0,1,,1,0,0,,None,Bullet,1,0,hatched in pm on 7/17
1212,LEE 34 12,,2,7/19/2012,1,,7:08:00 AM,,1,Nestling,0,4,0,0,0,1,,1,0,0,,None,Bullet,1,1,banded
1213,LEE 34 12,,3,7/20/2012,1,,11:00:00 PM,,1,Nestling,0,4,0,0,1,1,,1,0,0,,None,Bullet,1,0,
1214,LEE 34 12,,4,7/21/2012,1,,11:00:00 PM,,1,Nestling,0,4,0,0,1,1,,1,0,0,,None,Bullet,1,0,
1215,LEE 34 12,,5,7/22/2012,1,,8:30:00 AM,,1,Nestling,0,4,0,0,1,1,,1,0,0,,None,Bullet,0,1,
1216,LEE 34 12,,6,7/23/2012,1,,9:05:00 PM,,1,Nestling,0,4,0,0,1,1,,0,0,1,,Coyote,Bullet,1,0,smoked
1217,PYS 22 12,,1,7/20/2012,1,,9:45:00 AM,,4,Incubation,3,0,0,0,1,0,,1,0,0,,None,NONE,0,1,
1218,PYS 22 12,,2,7/23/2012,1,,9:02:00 AM,,3,Incubation,3,0,0,0,1,0,,1,0,0,,None,NONE,0,1,
1219,PYS 22 12,,3,7/25/2012,1,,9:14:00 AM,,2,Incubation,3,0,0,0,1,0,,0,0,1,,UNK,NONE,0,1,
1220,KLN 23 12,,1,7/21/2012,1,,7:51:00 AM,,1,Incubation,3,0,0,0,0,0,,1,0,0,,None,NONE,0,1,banded
1221,KLN 23 12,,2,7/24/2012,1,,9:45:00 AM,,3,Incubation,3,0,0,0,1,0,,0,0,1,,UNK,NONE,0,1,smoked
1223,PYS 21 12,,1,7/14/2012,1,,7:13:00 AM,,1,Incubation,3,0,0,0,0,0,,1,0,0,,None,NONE,1,1,banded
1224,PYS 21 12,,2,7/16/2012,1,,9:00:00 AM,,2,Incubation,3,0,0,0,1,0,,1,0,0,,None,NONE,0,1,"unk  if female on, hatched, added camera"
1225,PYS 21 12,,6,7/20/2012,1,,9:48:00 AM,,1,Nestling,1,2,0,0,1,1,,1,0,0,,None,Wal-mart,0,1,
1226,PYS 21 12,,9,7/23/2012,1,,9:18:00 AM,,1,Nestling,1,2,0,0,1,1,,1,0,0,,None,Wal-mart,0,1,
1227,PYS 21 12,,3,7/17/2012,1,,11:00:00 PM,,1,Nestling,1,2,0,0,1,1,,1,0,0,,None,Wal-mart,1,0,
1228,PYS 21 12,,4,7/18/2012,1,,11:00:00 PM,,1,Nestling,1,2,0,0,1,1,,1,0,0,,None,Wal-mart,1,0,
1229,PYS 21 12,,5,7/19/2012,1,,11:00:00 PM,,1,Nestling,1,2,0,0,1,1,,1,0,0,,None,Wal-mart,1,0,
1230,PYS 21 12,,7,7/21/2012,1,,11:00:00 PM,,1,Nestling,1,2,0,0,1,1,,1,0,0,,None,Wal-mart,1,0,
1231,PYS 21 12,,8,7/22/2012,1,,11:00:00 PM,,1,Nestling,1,2,0,0,1,1,,1,0,0,,None,Wal-mart,1,0,
1232,PYS 21 12,,10,7/24/2012,1,,8:06:00 PM,,1,Nestling,1,2,0,0,1,1,,1,0,0,,None,Wal-mart,1,0,fledge
1233,GIL DICK 7 12,,1,7/13/2012,1,,11:15:00 AM,,4,Incubation,3,0,2,0,0,0,,1,0,0,,None,NONE,1,1,
1234,GIL DICK 7 12,,2,7/15/2012,1,,10:10:00 AM,,2,Incubation,3,0,2,0,0,0,,1,0,0,,None,NONE,1,1,
1235,GIL DICK 7 12,,3,7/16/2012,1,,10:29:00 AM,,1,Incubation,3,0,2,0,0,0,,1,0,0,,None,NONE,1,1,hatch
1236,GIL DICK 7 12,,4,7/19/2012,1,,8:07:00 AM,,3,Nestling,2,1,2,0,0,0,,1,0,0,,None,NONE,0,1,
1237,GIL DICK 7 12,,5,7/23/2012,1,,9:47:00 AM,,4,Nestling,1,2,2,0,0,0,,1,0,0,,None,NONE,0,1,ready to fledge today
1238,GIL DICK 7 12,,6,7/25/2012,1,,8:43:00 AM,,2,Nestling,1,2,2,0,0,0,,1,0,0,,None,NONE,0,1,1 chick fledge
1239,GIL DICK 7 12,,7,7/26/2012,1,,9:13:00 AM,,1,Nestling,1,1,2,0,0,0,,1,0,0,,None,NONE,0,1,last chick fledge
1240,PYS 23 12,,0,7/23/2012,1,,9:10:00 AM,,0,Incubation,3,0,0,0,0,0,,1,0,0,,None,NONE,1,0,
1241,PYS 23 12,,1,7/25/2012,1,,9:17:00 AM,,2,Incubation,3,0,0,0,0,0,,1,0,0,,None,NONE,1,,
1242,PYS 23 12,,2,7/27/2012,1,,5:56:00 AM,,2,Incubation,3,0,0,0,0,0,,1,0,0,,None,NONE,1,1,"wing strain, abandoned"
1243,PYS 23 12,,3,7/29/2012,1,,9:30:00 AM,,2,Incubation,3,0,0,0,1,0,,0,1,0,,None,NONE,0,1,human caused abandon
1244,STE 16 12,,1,7/25/2012,1,,7:07:00 AM,,1,Nestling,0,5,0,0,0,0,,1,0,1,,UNK,NONE,1,1,"tried banding, failed, lost one nesling"
1245,STE 16 12,,2,7/30/2012,1,,7:09:00 AM,,5,Nestling,0,4,0,0,0,0,,0,0,1,,UNK,NONE,0,1,smoked
1246,LEE 36 12,,0,7/18/2012,1,,7:24:00 AM,,0,Incubation,4,0,0,0,0,0,,1,0,0,,None,NONE,1,1,placed and pulled camera
1247,LEE 36 12,,1,7/19/2012,1,,6:02:00 AM,,1,Incubation,4,0,0,0,0,0,,1,0,0,,None,NONE,0,1,banded
1248,LEE 36 12,,2,7/22/2012,1,,8:13:00 AM,,3,Incubation,4,0,0,0,1,0,,1,0,0,,None,NONE,1,1,"hatch, placed and left camera"
1249,LEE 36 12,,5,7/25/2012,1,,8:59:00 AM,,1,Nestling,0,4,0,0,1,1,,1,0,0,,None,Wal-mart,1,1,
1250,LEE 36 12,,3,7/23/2012,1,,11:00:00 PM,,1,Nestling,0,4,0,0,1,1,,1,0,0,,None,Wal-mart,1,0,
1251,LEE 36 12,,4,7/24/2012,1,,11:00:00 PM,,1,Nestling,0,4,0,0,1,1,,1,0,0,,None,Wal-mart,1,0,
1252,LEE 36 12,,6,7/26/2012,1,,11:00:00 PM,,1,Nestling,0,4,0,0,1,1,,1,0,0,,None,Wal-mart,1,0,
1253,LEE 36 12,,7,7/27/2012,1,,11:00:00 PM,,1,Nestling,0,4,0,0,1,1,,1,0,0,,None,Wal-mart,0,1,weighed chicks
1254,LEE 36 12,,8,7/28/2012,1,,7:27:00 AM,,1,Nestling,0,4,0,0,1,1,,1,0,0,,None,Wal-mart,1,0,cows wrecked camera
1255,LEE 36 12,,9,7/30/2012,1,,7:25:00 AM,,2,Nestling,0,4,0,0,1,1,,1,0,0,,None,Wal-mart,0,1,fledge
1256,KLN 26 12,,3,7/26/2012,1,,9:20:00 AM,,2,Incubation,4,0,0,0,1,0,,0,1,0,,None,NONE,0,1,abandoned (weather?-rainstorm)
1257,KLN 22 12,,1,7/21/2012,1,,6:37:00 AM,,1,Incubation,3,0,0,0,0,0,,1,0,0,,None,NONE,1,1,banded
1258,KLN 22 12,,2,7/24/2012,1,,9:45:00 AM,,3,Incubation,3,0,0,0,1,0,,1,0,0,,None,NONE,1,1,
1259,KLN 22 12,,3,7/28/2012,1,,8:01:00 AM,,4,Incubation,3,0,0,0,1,0,,1,0,0,,None,NONE,1,1,hatched
1260,KLN 22 12,,4,7/29/2012,1,,11:00:00 AM,,1,Nestling,0,3,0,0,1,0,,1,0,0,,None,NONE,0,1,placed camera
1261,KLN 22 12,,5,7/30/2012,1,,7:23:00 AM,,1,Nestling,0,3,0,0,1,1,,1,0,0,,None,Wal-mart,1,0,cows knocked it over
1262,KLN 22 12,,6,8/1/2012,1,,9:27:00 AM,,2,Nestling,0,3,0,0,1,1,,0,0,1,,UNK,Wal-mart,0,1,smoked
1263,LEE DICK 17 12,,0,7/22/2012,1,,8:13:00 AM,,0,Incubation,4,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
1264,LEE DICK 17 12,,1,7/24/2012,1,,8:45:00 AM,,2,Incubation,4,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
1265,LEE DICK 17 12,,2,7/26/2012,1,,9:50:00 AM,,2,Incubation,4,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
1266,LEE DICK 17 12,,3,7/29/2012,1,,10:24:00 AM,,3,Incubation,4,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
1267,LEE DICK 17 12,,4,8/1/2012,1,,9:00:00 AM,,3,Incubation,4,0,0,0,0,0,,0,0,1,,UNK,NONE,0,1,smoked
1268,KLN 28 12,,1,7/22/2012,1,,5:50:00 AM,,2,Incubation,1,0,2,0,0,0,,1,0,0,,None,NONE,1,1,banded today
1269,KLN 28 12,,2,7/26/2012,1,,9:18:00 AM,,4,Incubation,1,0,2,0,1,0,,1,0,0,,None,NONE,0,1,
1270,KLN 28 12,,3,7/28/2012,1,,8:02:00 AM,,2,Incubation,1,0,2,0,1,0,,1,0,0,,None,NONE,0,1,
1271,KLN 28 12,,4,7/29/2012,1,,11:18:00 AM,,1,Incubation,1,0,2,0,1,0,,1,0,0,,None,NONE,0,1,
1272,KLN 28 12,,5,7/31/2012,1,,9:03:00 AM,,2,Incubation,1,0,2,0,1,0,,1,0,0,,None,NONE,0,1,hatched
1273,KLN 28 12,,6,8/3/2012,1,,9:34:00 AM,,3,Nestling,0,1,2,0,1,0,,0,0,1,,UNK,NONE,0,1,smoked
1274,PYN 13 12,,0,7/27/2012,1,,7:13:00 AM,,0,Incubation,3,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
1275,PYN 13 12,,1,7/29/2012,1,,10:02:00 AM,,2,Incubation,3,0,0,0,0,0,,1,0,0,,None,NONE,0,1,
1276,PYN 13 12,,2,7/30/2012,1,,5:58:00 AM,,1,Incubation,3,0,0,0,0,0,,1,0,0,,None,NONE,1,1,banded today
1277,PYN 13 12,,3,8/2/2012,1,,11:30:00 AM,,3,Incubation,3,0,0,0,1,0,,1,0,0,,None,NONE,0,1,
1278,PYN 13 12,,4,8/5/2012,1,,8:45:00 AM,,3,Incubation,3,0,0,0,1,0,,1,0,0,,None,NONE,0,1,hatched
1279,PYN 13 12,,5,8/8/2012,1,,8:34:00 AM,,3,Nestling,2,1,0,0,1,0,,1,0,0,,None,NONE,1,1,
1280,PYN 13 12,,6,8/10/2012,1,,10:00:00 AM,,2,Nestling,1,1,0,0,1,0,,0,0,0,,None,NONE,0,1,trampled
1281,KLN 24 12,,1,7/21/2012,1,,7:08:00 AM,,1,Incubation,3,0,0,0,0,0,,1,0,0,,None,NONE,0,1,banded
1282,KLN 24 12,,2,7/24/2012,1,,9:48:00 AM,,3,Incubation,3,0,0,0,1,0,,1,0,0,,None,NONE,1,1,
1283,KLN 24 12,,3,7/28/2012,1,,8:10:00 AM,,4,Incubation,3,0,0,0,1,0,,1,0,0,,None,NONE,0,1,
1284,KLN 24 12,,4,7/29/2012,1,,11:04:00 AM,,1,Incubation,3,0,0,0,1,0,,1,0,0,,None,NONE,1,1,hatch
1285,KLN 24 12,,5,8/2/2012,1,,9:27:00 AM,,4,Nestling,2,1,0,0,1,0,,1,0,0,,None,NONE,0,1,unk if female on
1286,KLN 24 12,,6,8/3/2012,1,,7:31:00 AM,,1,Nestling,0,3,0,0,1,0,,1,0,0,,None,NONE,0,1,"unk if female on, weighed chicks"
1287,KLN 24 12,,7,8/6/2012,1,,1:30:00 PM,,3,Nestling,0,3,0,0,1,0,,1,0,0,,None,NONE,0,1,CD heard no chipping
1288,KLN 29 12,,0,7/22/2012,1,,7:15:00 AM,,0,Incubation,1,0,2,0,0,0,,1,0,0,,None,NONE,1,1,
1289,KLN 29 12,,1,7/25/2012,1,,5:44:00 AM,,3,Incubation,1,0,2,0,0,0,,1,0,0,,None,NONE,1,1,banded
1290,KLN 29 12,,2,7/28/2012,1,,8:00:00 AM,,3,Incubation,1,0,2,0,1,0,,1,0,0,,None,NONE,0,1,
1291,KLN 29 12,,3,7/29/2012,1,,11:11:00 AM,,1,Incubation,1,0,2,0,1,0,,1,0,0,,None,NONE,1,1,
1292,KLN 29 12,,4,7/31/2012,1,,9:05:00 AM,,2,Incubation,1,0,2,0,1,0,,1,0,0,,None,NONE,1,1,hatched
1293,KLN 29 12,,5,8/3/2012,1,,9:35:00 AM,,3,Nestling,0,1,2,0,1,0,,1,0,0,,None,NONE,1,1,
1294,KLN 29 12,,6,8/5/2012,1,,8:13:00 AM,,2,Nestling,0,1,2,0,1,0,,1,0,0,,None,NONE,1,1,
1295,KLN 29 12,,7,8/7/2012,1,,8:50:00 AM,,2,Nestling,0,1,2,0,1,0,,0,0,1,,UNK,NONE,0,1,CD fail
1296,KLN 27 12,,1,7/21/2012,1,,9:15:00 AM,,1,Incubation,3,0,0,0,0,0,,1,0,0,,None,NONE,0,1,attempted banding
1297,KLN 27 12,,2,7/22/2012,1,,6:30:00 AM,,1,Incubation,3,0,0,0,0,0,,1,0,0,,None,NONE,0,1,"attempted badning, not at nestduring visit"
1298,KLN 27 12,,3,7/25/2012,1,,6:07:00 AM,,3,Incubation,3,0,0,0,0,0,,1,0,1,,UNK,NONE,0,1,"banded today, lost 1 egg"
1299,KLN 27 12,,4,7/29/2012,1,,11:10:00 AM,,4,Incubation,2,0,0,0,1,0,,1,0,0,,None,NONE,1,1,
1300,KLN 27 12,,5,7/31/2012,1,,8:59:00 AM,,2,Incubation,2,0,0,0,1,0,,1,0,0,,None,NONE,1,1,hatched
1301,KLN 27 12,,6,8/3/2012,1,,9:37:00 AM,,3,Nestling,1,1,0,0,1,0,,1,0,0,,None,NONE,0,1,
1302,KLN 27 12,,7,8/5/2012,1,,8:20:00 AM,,2,Nestling,0,2,0,0,1,0,,0,0,1,,UNK,NONE,0,1,CD udt fate
1303,STE 1 10,,0,5/25/2010,1,,9:00:00 AM,,0,Incubation,1,0,2,0,0,0,,1,0,0,,None,NONE,0,1,
1304,STE 1 10,,1,5/28/2010,1,,12:31:00 PM,,3,Incubation,1,0,2,0,0,0,,1,0,0,,None,NONE,0,1,
1305,STE 1 10,,2,6/1/2010,1,,1:45:00 PM,,4,Nestling,0,1,1,1,0,0,,1,0,0,,None,NONE,0,1,
1306,STE 1 10,,3,6/4/2010,1,,12:00:00 PM,,3,Nestling,0,1,1,1,0,0,,0,0,1,,UNK,NONE,0,1,Smoked
1307,STE 2 10,,0,6/10/2010,1,,9:20:00 AM,,0,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,0,1,
1308,STE 2 10,,1,6/13/2010,1,,4:00:00 PM,,3,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,0,1,
1309,STE 2 10,,2,6/16/2010,1,,12:47:00 PM,,3,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,0,1,
1310,STE 2 10,,3,6/18/2010,1,,1:30:00 PM,,2,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,0,1,HATCHED
1311,STE 2 10,,4,6/22/2010,1,,10:00:00 AM,,4,Nestling,0,5,0,0,0,0,,1,0,0,,None,NONE,0,1,
1312,STE 2 10,,5,6/25/2010,1,,4:30:00 PM,,3,Nestling,0,5,0,0,0,0,,0,0,1,,UNK,NONE,0,1,SMOKED
1313,STE 3 10,,0,6/10/2010,1,,9:45:00 AM,,0,Incubation,2,0,2,0,0,0,,1,0,0,,None,NONE,0,1,
1314,STE 3 10,,1,6/13/2010,1,,4:00:00 PM,,3,Incubation,2,0,2,0,0,0,,1,0,1,,UNK,NONE,0,1,LOST 1 EGG
1315,STE 3 10,,2,6/16/2010,1,,12:33:00 PM,,3,Incubation,1,0,2,0,0,0,,1,0,0,,None,NONE,0,1,
1316,STE 3 10,,3,6/18/2010,1,,2:00:00 PM,,2,Incubation,1,0,2,0,0,0,,1,0,0,,None,NONE,0,1,
1317,STE 3 10,,4,6/22/2012,1,,10:00:00 AM,,4,Incubation,1,0,2,0,0,0,,0,0,1,,UNK,NONE,0,1,"lost 1 host egg, onl BHCO left"
1318,STE 4 10,,0,6/25/2010,1,,6:15:00 AM,,0,Incubation,4,0,0,0,0,0,,1,0,0,,None,NONE,0,1,
1319,STE 4 10,,1,6/29/2010,1,,9:00:00 AM,,4,Incubation,4,0,0,0,0,0,,1,0,1,,UNK,NONE,0,1,lost one egg
1320,STE 4 10,,2,7/2/2010,1,,9:00:00 AM,,3,Incubation,3,0,0,0,0,0,,1,0,1,,UNK,NONE,0,1,lost 2 eggs
1321,STE 4 10,,3,7/6/2010,1,,3:15:00 PM,,4,Incubation,1,0,0,0,0,0,,0,0,1,,UNK,NONE,0,1,Smoked
1322,STE 5 10,,0,7/2/2010,1,,8:05:00 AM,,0,Incubation,4,0,0,0,0,0,,1,0,0,,None,NONE,0,1,
1323,STE 5 10,,1,7/6/2010,1,,3:15:00 PM,,4,Incubation,4,0,0,0,0,0,,1,0,1,,UNK,NONE,0,1,"hatched, lost 1 egg/young"
1324,STE 5 10,,2,7/8/2010,1,,10:00:00 AM,,2,Nestling,0,3,0,0,0,0,,0,0,1,,UNK,NONE,0,1,smoked
1325,STE 6 10,,0,7/2/2010,1,,8:15:00 AM,,0,Nestling,0,4,0,0,0,0,,1,0,0,,None,NONE,0,1,
1326,STE 6 10,,1,7/6/2010,1,,3:30:00 PM,,4,Nestling,0,4,0,0,0,0,,1,0,0,,None,NONE,0,1,
1327,STE 6 10,,2,7/8/2010,1,,9:45:00 AM,,2,Nestling,0,4,0,0,0,0,,1,0,0,,None,NONE,0,1,
1328,STE 6 10,,3,7/12/2010,1,,6:00:00 AM,,4,Nestling,0,4,0,0,0,0,,1,0,0,,None,NONE,0,1,fledge
1329,STE 7 10,,0,7/2/2010,1,,9:05:00 AM,,0,Incubation,4,0,0,0,0,0,,1,0,0,,None,NONE,0,1,
1330,STE 7 10,,1,7/6/2010,1,,3:30:00 PM,,4,Incubation,4,0,0,0,0,0,,0,0,1,,UNK,NONE,0,1,smoked
1331,STE 8 10,,0,7/16/2010,1,,7:45:00 AM,,0,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,0,1,
1332,STE 8 10,,1,7/19/2010,1,,6:04:00 PM,,3,Incubation,5,0,0,0,0,0,,1,0,1,,UNK,NONE,0,1,"lost 1 egg, hatch"
1333,STE 8 10,,2,7/22/2010,1,,12:00:00 PM,,3,Nestling,1,3,0,0,0,0,,1,0,0,,None,NONE,0,1,
1334,STE 8 10,,3,7/25/2010,1,,10:00:00 AM,,3,Nestling,0,4,0,0,0,0,,0,0,1,,UNK,NONE,0,1,smoked
1335,STE 9 10,,0,7/16/2010,1,,9:00:00 AM,,0,Incubation,4,0,0,0,0,1,,0,1,0,,None,turret,0,1,female never returns to nest
1340,PYW 1 10,,0,5/27/2010,1,,6:50:00 AM,,0,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,0,1,
1341,PYW 1 10,,1,5/29/2010,1,,9:41:00 AM,,2,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,0,1,
1342,PYW 1 10,,2,6/1/2010,1,,11:40:00 AM,,3,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,0,1,hatch
1343,PYW 1 10,,3,6/4/2010,1,,10:00:00 AM,,3,Nestling,1,4,0,0,0,0,,1,0,0,,None,NONE,0,1,
1344,PYW 1 10,,4,6/7/2010,1,,1:45:00 PM,,3,Nestling,0,5,0,0,0,0,,1,0,0,,None,NONE,0,1,
1345,PYW 1 10,,5,6/10/2010,1,,2:00:00 PM,,3,Nestling,0,5,0,0,0,0,,1,0,0,,None,NONE,0,1,fledge
1347,PYW 2 10,,0,5/27/2010,1,,7:10:00 AM,,0,Nestling,0,5,0,0,0,0,,1,0,0,,None,NONE,0,1,
1348,PYW 2 10,,1,5/29/2010,1,,9:07:00 AM,,2,Nestling,0,5,0,0,0,0,,1,0,0,,None,NONE,0,1,
1349,PYW 2 10,,2,6/1/2010,1,,11:40:00 AM,,3,Nestling,0,5,0,0,0,0,,1,0,0,,None,NONE,0,1,
1350,PYW 2 10,,3,6/4/2010,1,,10:00:00 AM,,3,Nestling,0,5,0,0,0,0,,1,0,0,,None,NONE,0,1,
1351,PYW 2 10,,4,6/5/2010,1,,10:00:00 AM,,1,Nestling,0,5,0,0,0,0,,1,0,0,,None,NONE,0,1,fledge
1352,PYW 3 10,,0,5/27/2010,1,,8:10:00 AM,,0,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,0,1,
1353,PYW 3 10,,1,5/29/2010,1,,9:44:00 AM,,2,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,0,1,
1354,PYW 3 10,,2,6/1/2010,1,,11:40:00 AM,,3,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,0,1,hatch
1355,PYW 3 10,,3,6/4/2010,1,,10:00:00 AM,,3,Nestling,0,5,0,0,0,0,,1,0,0,,None,NONE,0,1,
