visitID,Nest ID,Species,Visit Num,Date,Trials,Year,TimeofDay,Observers,Exposure days,Stage,Host Eggs,Host chicks,Parasite eggs,Parasite chicks,Banded,Camera,Measure,Survived,Abandoned,Predation,Fledge,EstFledglings,Predator,Camera type,Female on?,Human Visit,COMMENT
7090,KLT DICK 24 16,DICK,1,7/22/16,1,2016,6:27,,1,Nestling,0,0,0,2,0,1,,0,0,0,0,,None,Unk,0,1,
7091,KLT DICK 24 16,DICK,2,7/22/16,1,2016,13:46,,0,Nestling,0,0,0,2,0,0,,0,0,0,0,,None,NONE,0,1,
7092,KLT DICK 24 16,DICK,3,7/23/16,1,2016,6:10,,1,Nestling,0,0,0,2,0,1,,0,0,0,0,,None,Unk,0,1,
7093,KLT DICK 24 16,DICK,4,7/23/16,1,2016,9:48,,0,Nestling,0,0,0,2,1,0,,0,1,0,0,,None,None,0,1,
7327,RNR DICK 27 14,DICK,4,7/4/14,1,2014,11:36:00 AM,,3,Dead,0,0,0,0,0,0,,0,0,1,,,None,NONE,0,1,
4686,KLT DICK 25 13,DICK,0,7/22/13,1,2013,8:53:00 AM,,0,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,Observer AM. Eggs in process of hatching
4687,KLT DICK 25 13,DICK,1,7/25/13,1,2013,2:05:00 PM,,3,Nestling,0,3,0,0,0,0,,1,0,0,,,None,NONE,0,1,Observer SN. Day 4
4688,KLT DICK 25 13,DICK,2,7/27/13,1,2013,7:50:00 AM,,2,Nestling,0,3,0,0,0,0,,1,0,0,,,None,NONE,1,1,Observer AM. Nestlings weighed. On nest
4689,KLT DICK 25 13,DICK,3,7/28/13,1,2013,8:00:00 AM,,1,Nestling,0,3,0,0,0,0,,1,0,0,,,None,NONE,0,1,Observer AM. Nestlings alive
4690,KLT DICK 25 13,DICK,4,7/30/13,1,2013,2:35:00 PM,,2,Nestling,0,3,0,0,0,0,,0,1,0,,,None,NONE,0,1,Observer SN. Nestlings dead. Abandoned?
4989,KLT DICK 25 14,DICK,0,6/13/14,1,2014,11:00:00 AM,,0,Incubating,4,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,KMM
4990,KLT DICK 25 14,DICK,1,6/16/14,1,2014,1:10:00 PM,,3,Incubating,4,0,0,0,0,0,,1,0,1,,,UNK,NONE,1,1,
4991,KLT DICK 25 14,DICK,2,6/20/14,1,2014,4:12:00 PM,,4,Incubating,3,0,1,0,0,0,,1,0,1,,,UNK,NONE,1,1,
4992,KLT DICK 25 14,DICK,3,6/22/14,1,2014,1:01:00 PM,,2,Incubating,1,0,0,0,0,0,,0,0,1,,,UNK,NONE,0,1,M hanging out
7328,RNR DICK 28 14,DICK,4,7/4/14,1,2014,12:18:00 PM,,3,Dead,0,0,0,0,0,0,,0,0,1,,,UNKNOWN,NONE,0,1,Male near and chipping
7095,KLT DICK 25 16,DICK,0,7/22/16,1,2016,11:36:00 AM,,0,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,
7096,KLT DICK 25 16,DICK,1,7/23/16,1,2016,10:41:00 AM,,1,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,
7097,KLT DICK 25 16,DICK,2,7/26/16,1,2016,7:46:00 AM,,3,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
7098,KLT DICK 25 16,DICK,3,7/30/16,1,2016,14:47,,4,Nestling,0,3,0,0,0,0,,1,0,0,0,,None,NONE,1,1,
7099,KLT DICK 25 16,DICK,4,8/1/16,1,2016,6:56,,2,Nestling,0,3,0,0,0,0,,1,0,0,0,,None,NONE,0,1,
7100,KLT DICK 25 16,DICK,5,8/5/16,1,2016,15:21,,4,Nestling,0,3,0,0,0,0,,1,0,0,0,,None,NONE,0,1,
7101,KLT DICK 25 16,DICK,6,8/6/16,1,2016,16:05,,1,Fledged,0,0,0,0,0,0,,1,0,0,1,3,None,NONE,0,1,
4691,KLT DICK 26 13,DICK,0,7/22/13,1,2013,9:06:00 AM,,0,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,Observer AM. 6-7 days? 8-9 days?
4692,KLT DICK 26 13,DICK,1,7/25/13,1,2013,2:12:00 PM,,3,Nestling,2,1,0,0,0,0,,1,0,0,,,None,NONE,0,1,"Observer SN. Day 1, not on. Wet down. Female very near"
4693,KLT DICK 26 13,DICK,2,7/28/13,1,2013,10:10:00 AM,,3,Nestling,0,3,0,0,0,0,,1,0,0,,,None,NONE,1,1,Observer AM. On nest
4694,KLT DICK 26 13,DICK,3,7/30/13,1,2013,2:37:00 PM,,2,Nestling,0,3,0,0,0,0,,1,0,0,,,None,NONE,0,1,Observer SN. Not on
4695,KLT DICK 26 13,DICK,4,8/2/13,1,2013,8:25:00 PM,,3,Nestling,0,3,0,0,0,0,,1,0,0,,,None,NONE,0,1,Observer SN. Not on
4696,KLT DICK 26 13,DICK,5,8/5/13,1,2013,8:36:00 PM,,3,Nestling,0,3,0,0,0,0,,1,0,0,,,None,NONE,0,1,Observer SN. Fledged
4993,KLT DICK 26 14,DICK,0,6/13/14,1,2014,11:35:00 AM,,0,Incubating,3,0,2,0,0,0,,1,0,0,,,None,NONE,1,1,KMM
4994,KLT DICK 26 14,DICK,1,6/16/14,1,2014,12:40:00 PM,,3,Incubating,3,0,3,0,0,0,,1,0,0,,,None,NONE,0,1,
4995,KLT DICK 26 14,DICK,2,6/19/14,1,2014,9:22:00 AM,,3,Incubating,3,0,3,0,0,0,,1,0,0,,,None,NONE,1,1,F flushed off ~15m ahead
4996,KLT DICK 26 14,DICK,3,6/22/14,1,2014,5:26:00 PM,,3,Nestling,2,1,3,1,0,0,,1,0,1,,,UNK,NONE,0,1,New BHCO egg
4997,KLT DICK 26 14,DICK,4,6/24/14,1,2014,4:48:00 PM,,2,Nestling,1,2,1,2,0,0,,1,0,1,,,UNK,NONE,0,1,
4998,KLT DICK 26 14,DICK,5,6/27/14,1,2014,11:00:00 AM,,3,Nestling,1,1,1,2,0,0,,1,0,0,,,None,NONE,0,1,Only saw 1 DICK chick. This nest almost got run over! 4-wheeler tracks on either side…?
4999,KLT DICK 26 14,DICK,6,6/28/14,1,2014,9:36:00 AM,,1,Nestling,1,1,1,2,0,0,,1,0,0,,,None,NONE,0,1,Parents very chippy; will probably fledge soon; did not see BHCO egg
7257,KLT DICK 26 14,DICK,7,6/29/14,1,2014,2:55:00 PM,,1,Fledged,1,0,1,2,0,0,,1,0,0,,,None,NONE,0,1,M chipping frequently; BHCO chicks look well-developed
7102,KLT DICK 26 16,DICK,0,7/24/16,1,2016,11:22:00 AM,,0,Incubating,4,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
7103,KLT DICK 26 16,DICK,1,7/27/16,1,2016,6:21:00 AM,,3,Incubating,4,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
7104,KLT DICK 26 16,DICK,2,7/30/16,1,2016,2:38:00 PM,,3,Incubating,4,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
7105,KLT DICK 26 16,DICK,3,8/5/16,1,2016,15:11,,6,Nestling,1,3,0,0,0,0,,1,0,0,0,,None,NONE,0,1,
7106,KLT DICK 26 16,DICK,4,8/7/16,1,2016,6:53,,2,Nestling,1,3,0,0,0,1,,1,0,0,0,,None,Unk,1,1,
7107,KLT DICK 26 16,DICK,5,8/8/16,1,2016,7:14,,1,Nestling,1,3,0,0,0,1,,1,0,0,0,,None,Unk,0,1,
7108,KLT DICK 26 16,DICK,6,8/8/16,1,2016,13:42,,0,Nestling,1,3,0,0,1,0,,1,0,0,0,,None,NONE,0,1,
7109,KLT DICK 26 16,DICK,7,8/9/16,1,2016,7:48,,1,Nestling,1,3,0,0,0,0,,1,0,0,0,,None,NONE,0,1,
7110,KLT DICK 26 16,DICK,8,8/10/16,1,2016,8:20,,1,Nestling,1,1,0,0,0,0,,1,0,0,0,,None,NONE,0,1,
7127,KLT DICK 26 16,DICK,9,8/12/16,1,2016,0:00,,2,Fledged,1,0,0,0,0,0,,1,0,0,1,3,None,NONE,0,1,No time on data sheet
4697,KLT DICK 27 13,DICK,0,7/23/13,1,2013,11:06:00 AM,,0,Incubating,2,0,2,0,0,0,,1,0,0,,,None,NONE,1,0,Observer SN. Behave obs
4698,KLT DICK 27 13,DICK,1,7/25/13,1,2013,12:56:00 PM,,2,Incubating,2,0,2,0,0,0,,1,0,0,,,None,NONE,0,1,Observer SN. Not on
4699,KLT DICK 27 13,DICK,2,7/28/13,1,2013,9:50:00 AM,,3,Incubating,2,0,2,0,0,0,,1,0,0,,,None,NONE,0,1,Observer AM. Not on
4700,KLT DICK 27 13,DICK,3,7/30/13,1,2013,2:56:00 PM,,2,Incubating,2,0,2,0,0,0,,0,0,1,,,Unknown,NONE,0,1,Observer SN. Smoked
5000,KLT DICK 27 14,DICK,0,6/13/14,1,2014,12:45:00 PM,,0,Incubating,5,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,KMM
5001,KLT DICK 27 14,DICK,1,6/16/14,1,2014,1:05:00 PM,,3,Incubating,5,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
5002,KLT DICK 27 14,DICK,2,6/19/14,1,2014,9:03:00 AM,,3,Nestling,0,5,0,0,0,0,,1,0,0,,,None,NONE,0,1,
5003,KLT DICK 27 14,DICK,3,6/23/14,1,2014,12:43:00 PM,,4,Nestling,0,5,0,0,1,0,,1,0,0,,,None,NONE,0,1,
5004,KLT DICK 27 14,DICK,4,6/24/14,1,2014,3:26:00 PM,,1,Nestling,0,2,0,0,0,0,,1,0,0,,,None,NONE,0,1,F and M chipping
7258,KLT DICK 27 14,DICK,5,6/26/14,1,2014,9:45:00 AM,,2,Fledged,0,2,0,0,0,0,,1,0,0,,,None,NONE,0,1,Saw 2 banded fledglings just outside nest!
7111,KLT DICK 27 16,DICK,0,7/23/16,1,2016,7:00:00 AM,,0,Building,0,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,
7112,KLT DICK 27 16,DICK,1,7/25/16,1,2016,7:17:00 AM,,2,Laying,3,0,0,0,0,0,,1,0,1,,,Unk,NONE,0,1,
7304,RNR DICK 3 14,DICK,11,6/15/14,1,2014,6:25:00 PM,,1,Dead,1,0,0,0,0,0,,0,0,1,,,UNK,NONE,0,1,"Female chipping nearby, 1 host egg left in nest"
4701,KLT DICK 28 13,DICK,0,7/30/13,1,2013,2:42:00 PM,,0,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,Observer SN. Inc. Flush
4702,KLT DICK 28 13,DICK,1,8/2/13,1,2013,8:22:00 PM,,3,Nestling,2,1,0,0,0,0,,1,0,0,,,None,NONE,1,1,"Observer SN. On nest, hatch day"
4703,KLT DICK 28 13,DICK,2,8/5/13,1,2013,8:32:00 PM,,3,Nestling,0,2,0,0,0,0,,1,0,1,,,Unknown,NONE,0,1,Observer SN. Not on. Partial depredation 1 host
4704,KLT DICK 28 13,DICK,3,8/8/13,1,2013,7:04:00 PM,,3,Nestling,0,1,0,0,0,0,,1,0,1,,,Unknown,NONE,0,1,Observer SN. Not on. Prtial depredation 1 host
4705,KLT DICK 28 13,DICK,4,8/13/13,1,2013,8:11:00 PM,,5,Nestling,0,1,0,0,0,0,,0,0,1,,,Unknown,NONE,0,1,Observer SN. Smoked 1 host. Cup destroyed. Note could be wrong about fate determination.
5005,KLT DICK 28 14,DICK,0,6/13/14,1,2014,7:35:00 AM,,0,Incubating,4,0,3,0,0,0,,1,0,1,,,None,NONE,1,1,SBN
5006,KLT DICK 28 14,DICK,1,6/16/14,1,2014,1:43:00 PM,,3,Nestling,2,0,1,2,0,0,,1,0,0,,,None,NONE,0,1,"2chicks, unsure of spp. 1 broken DICK egg out of nest"
5007,KLT DICK 28 14,DICK,2,6/18/14,1,2014,9:50:00 AM,,2,Nestling,1,1,1,2,0,0,,1,0,0,,,None,NONE,0,1,could see one beak of the young and it was white-ish
5008,KLT DICK 28 14,DICK,3,6/19/14,1,2014,8:51:00 AM,,1,Nestling,1,1,1,2,0,0,,1,0,0,,,None,NONE,0,1,M nearby
5009,KLT DICK 28 14,DICK,4,6/21/14,1,2014,1:21:00 PM,,2,Nestling,1,1,1,2,1,0,,1,0,0,,,None,NONE,1,1,wieghed
5010,KLT DICK 28 14,DICK,5,6/23/14,1,2014,6:48:00 PM,,2,Nestling,1,1,1,1,0,0,,1,0,0,,,None,NONE,1,1,F flushed when I was far away; might not have been on. 1 BHCO almost fills nest
5011,KLT DICK 28 14,DICK,6,6/24/14,1,2014,3:01:00 PM,,1,Nestling,1,1,1,1,0,0,,1,0,0,,,None,NONE,0,1,
7259,KLT DICK 28 14,DICK,7,6/25/14,1,2014,8:15:00 AM,,1,Fledged,1,0,1,0,0,0,,1,0,0,,,None,NONE,0,1,"Observed BHCO fledging just outside nest; F chipping a lot, did not observe host fledgling"
7114,KLT DICK 28 16,DICK,0,7/27/16,1,2016,8:28:00 AM,,0,Building,0,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,
7115,KLT DICK 28 16,DICK,1,7/30/16,1,2016,2:54:00 PM,,3,Laying,2,0,0,0,0,0,,0,1,0,,,None,NONE,0,1,
5431,RNR DICK 30 14,DICK,2,6/28/14,1,2014,7:59:00 AM,,2,Abandoned,1,0,0,0,0,0,,0,1,0,,,None,NONE,0,1,UV: egg collected
5012,KLT DICK 29 14,DICK,0,6/13/14,1,2014,8:03:00 AM,,0,Incubating,2,0,3,0,0,0,,1,0,0,,,None,NONE,1,1,SBN
5013,KLT DICK 29 14,DICK,1,6/16/14,1,2014,1:28:00 PM,,3,Incubating,2,0,3,0,0,0,,1,0,0,,,None,NONE,1,1,
5014,KLT DICK 29 14,DICK,2,6/18/14,1,2014,9:44:00 AM,,2,Incubating,2,0,3,0,0,0,,1,0,1,,,UNK,NONE,0,1,
5015,KLT DICK 29 14,DICK,3,6/19/14,1,2014,8:54:00 AM,,1,Nestling,1,0,2,1,0,0,,1,0,0,,,None,NONE,1,1,1 DICK egg missing
5016,KLT DICK 29 14,DICK,4,6/21/14,1,2014,1:51:00 PM,,2,Nestling,1,0,1,2,0,0,,1,0,0,,,None,NONE,1,1,
5017,KLT DICK 29 14,DICK,5,6/23/14,1,2014,6:38:00 PM,,2,Nestling,1,0,1,2,0,0,,0,0,1,,,UNK,NONE,0,1,collected egg so no more host young but nest continues with BHCO; both M and F chipping
5018,KLT DICK 29 14,DICK,6,6/24/14,1,2014,3:09:00 PM,,1,Nestling,0,0,1,2,1,0,,0,0,0,,,None,NONE,0,1,Weighed
5019,KLT DICK 29 14,DICK,7,6/25/14,1,2014,8:21:00 AM,,1,Nestling,0,0,1,2,0,0,,0,0,0,,,None,NONE,0,1,F nearby chipping
5020,KLT DICK 29 14,DICK,8,6/27/14,1,2014,11:22:00 AM,,2,Nestling,0,0,1,2,0,0,,0,0,0,,,None,NONE,0,1,F perched right above nest
6202,KLT DICK 29 14,DICK,9,6/28/14,1,2014,8:15:00 AM,,1,Nestling,0,0,1,2,0,0,,0,0,0,,,None,NONE,0,1,Chicks look ready to fledge
7260,KLT DICK 29 14,DICK,10,6/29/14,1,2014,2:16:00 PM,,1,Fledged,0,0,1,0,0,0,,0,0,0,,,None,NONE,0,1,F near and chipping but not at me
7117,KLT DICK 29 16,DICK,0,8/6/16,1,2016,15:46,,0,Nestling,1,2,0,0,0,0,,1,0,0,0,,None,NONE,0,1,
7118,KLT DICK 29 16,DICK,1,8/7/16,1,2016,7:42,,1,Nestling,1,2,0,0,0,0,,1,0,0,0,,None,NONE,0,1,
7119,KLT DICK 29 16,DICK,2,8/8/16,1,2016,7:14,,1,Nestling,1,2,0,0,0,0,,0,0,1,0,,Unk,NONE,0,1,
7332,RNR DICK 32 14,DICK,3,7/4/14,1,2014,11:44:00 AM,,3,Dead,0,0,0,0,0,0,,0,0,1,,,UNKNOWN,NONE,0,1,Nest tilted amost 90 degrees
4567,KLT DICK 3 13,DICK,0,6/20/13,1,2013,11:30:00 AM,,0,Laying,0,0,1,0,0,0,,1,0,0,,,None,NONE,1,1,Observer SR. Found ////. Observed female with food.
4568,KLT DICK 3 13,DICK,1,6/23/13,1,2013,2:01:00 PM,,3,Laying,0,0,1,0,0,0,,1,0,0,,,None,NONE,0,1,Observer SN. Heard fledgling calls around nest site.
4848,KLT DICK 3 14,DICK,0,5/24/14,1,2014,6:29:00 AM,,0,Incubating,2,0,2,0,0,0,,1,0,0,,,None,NONE,1,1,ORG
4849,KLT DICK 3 14,DICK,1,5/26/14,1,2014,9:56:00 AM,,2,Incubating,2,0,2,0,0,0,,1,0,0,,,None,NONE,0,1,
4850,KLT DICK 3 14,DICK,2,5/28/14,1,2014,6:52:00 AM,,2,Incubating,2,0,2,0,0,0,,1,0,0,,,None,NONE,0,1,F flying around with GRAL-ORWH
4851,KLT DICK 3 14,DICK,3,5/29/14,1,2014,12:13:00 PM,,1,Incubating,2,0,2,0,0,0,,1,0,0,,,None,NONE,1,1,"F flushed, headed N"
4852,KLT DICK 3 14,DICK,4,5/31/14,1,2014,10:20:00 AM,,2,Nestling,0,2,2,0,0,0,,1,0,0,,,None,NONE,1,1,Little fuzz but not bare (?) See handwriting
4853,KLT DICK 3 14,DICK,5,6/3/14,1,2014,12:50:00 PM,,3,Nestling,0,2,2,0,0,0,,1,0,1,,,UNK,NONE,1,1,F flushed N and chipped
4854,KLT DICK 3 14,DICK,6,6/5/14,1,2014,1:15:00 AM,,2,Nestling,0,2,1,0,1,0,,1,0,0,,,None,NONE,0,1,
4855,KLT DICK 3 14,DICK,7,6/6/14,1,2014,12:03:00 PM,,1,Nestling,0,2,1,0,0,0,,1,0,0,,,None,NONE,0,1,
7238,KLT DICK 3 14,DICK,8,6/8/14,1,2014,12:01:00 PM,,2,Fledged,0,0,1,0,0,0,,1,0,0,,,None,NONE,0,1,F chipping nearby
5733,KLT DICK 3 15,DICK,0,6/26/15,1,2015,8:12,,0,Nestling,0,0,1,3,0,0,,0,0,0,0,,None,NONE,1,1,Day 2; picture taken of nestlings
5734,KLT DICK 3 15,DICK,1,6/28/15,1,2015,12:30,,2,Nestling,0,0,1,3,0,0,,0,0,0,0,,None,NONE,0,1,Day 4
5735,KLT DICK 3 15,DICK,2,6/29/15,1,2015,6:30,,1,Nestling,0,0,1,3,1,1,,0,0,1,0,,Unk,Unk,0,1,
5451,RNR DICK 33 14,DICK,7,7/19/14,1,2014,1:01:00 PM,,2,BHCO Fledge,0,0,0,0,0,0,,0,0,0,,,None,NONE,0,1,"7/19: nest structure intact; no sign of male, female or chicks; 7/21: female chipping 15 m from nest with food carry; this female associated with ORAL-WHYE"
6974,KLT DICK 3 16,DICK,0,6/4/16,1,2016,9:46:00 AM,,0,Building,0,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
6975,KLT DICK 3 16,DICK,1,6/7/16,1,2016,6:10:00 AM,,3,Laying,1,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
6976,KLT DICK 3 16,DICK,2,6/11/16,1,2016,4:56:00 PM,,4,Incubating,2,0,4,0,0,0,,1,0,0,,,None,NONE,0,1,
6977,KLT DICK 3 16,DICK,3,6/15/16,1,2016,1:25:00 PM,,4,Incubating,2,0,4,0,0,0,,0,1,0,,,None,NONE,0,1,"Possible that eggs were abaonded by this time, but they were still warm this day."
7333,RNR DICK 34 14,DICK,4,7/10/14,1,2014,8:22:00 AM,,2,Dead,0,0,0,0,0,0,,0,0,1,,,UNKNOWN,NONE,0,1,"Female chipping nearby, but could be at another nest. Nest deformed."
5021,KLT DICK 30 14,DICK,0,6/15/14,1,2014,9:22:00 AM,,0,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,SBN
5022,KLT DICK 30 14,DICK,1,6/18/14,1,2014,10:04:00 AM,,3,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,Possible thwarted predator event!! Was a garter snake in nest!! But still eggs
5023,KLT DICK 30 14,DICK,2,6/20/14,1,2014,2:26:00 PM,,2,Incubating,3,0,0,0,0,0,,0,1,0,,,None,NONE,0,1,Eggs a little chilly
7334,RNR DICK 35 14,DICK,7,7/17/14,1,2014,8:27:00 AM,,1,Dead,0,0,0,0,0,0,,0,0,1,,,UNKNOWN,NONE,0,1,Multiple visits to find evidence of fledging but none found
7121,KLT DICK 30 16,DICK,0,8/7/16,1,2016,1:09:00 PM,,0,Incubating,4,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
7122,KLT DICK 30 16,DICK,1,8/9/16,1,2016,7:45:00 AM,,2,Incubating,4,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
7123,KLT DICK 30 16,DICK,2,8/12/16,1,2016,12:25,,3,Nestling,2,2,0,0,0,0,,1,0,0,0,,None,NONE,1,1,"Nest still active, but this was the last visit because we had to leave Iowa."
5024,KLT DICK 31 14,DICK,0,6/15/14,1,2014,12:10:00 PM,,0,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,Incidental after survey
5025,KLT DICK 31 14,DICK,1,6/18/14,1,2014,9:43:00 AM,,3,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
5026,KLT DICK 31 14,DICK,2,6/21/14,1,2014,4:13:00 PM,,3,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,
5027,KLT DICK 31 14,DICK,3,6/23/14,1,2014,11:55:00 AM,,2,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
5028,KLT DICK 31 14,DICK,4,6/25/14,1,2014,12:45:00 PM,,2,Nestling,1,2,0,0,0,0,,0,0,1,,,UNK,NONE,1,1,"Nest was tilted,tried to straighten it;"
7336,RNR DICK 37 14,DICK,2,7/6/14,1,2014,6:32:00 PM,,3,Dead,0,0,0,0,0,0,,0,0,1,,,UNKNOWN,NONE,0,1,
5029,KLT DICK 32 14,DICK,0,6/14/14,1,2014,12:00:00 PM,,0,Building,0,0,1,0,0,0,,1,0,0,,,None,NONE,0,1,No time listed on data sheet; Not sure if active
5030,KLT DICK 32 14,DICK,1,6/16/14,1,2014,3:45:00 PM,,2,Laying,1,0,1,0,0,0,,1,0,0,,,None,NONE,0,1,Female near
5031,KLT DICK 32 14,DICK,2,6/19/14,1,2014,9:16:00 AM,,3,Incubating,3,0,2,0,0,0,,1,0,0,,,None,NONE,1,1,One host egg a little pecked
5032,KLT DICK 32 14,DICK,3,6/23/14,1,2014,9:52:00 AM,,4,Incubating,3,0,2,0,0,0,,1,0,0,,,None,NONE,0,1,Male and Female nearby
5033,KLT DICK 32 14,DICK,4,6/26/14,1,2014,10:13:00 AM,,3,Incubating,3,0,2,0,0,0,,1,0,0,,,None,NONE,1,1,
5034,KLT DICK 32 14,DICK,5,6/29/14,1,2014,2:47:00 PM,,3,Nestling,2,1,0,2,0,0,,1,0,1,,,UNK,NONE,0,1,photographed
5035,KLT DICK 32 14,DICK,6,7/2/14,1,2014,10:08:00 AM,,3,Nestling,1,2,0,1,0,0,,1,0,1,,,UNKNOWN,NONE,0,1,female chip; day 4
5036,KLT DICK 32 14,DICK,7,7/4/14,1,2014,9:39:00 AM,,2,Nestling,1,0,0,1,1,0,,0,0,1,,,UNKNOWN,NONE,0,1,weighed; both parents chipping; partial depredation;egg collected so no more host you but nest continues with BHCO
5037,KLT DICK 32 14,DICK,8,7/5/14,1,2014,5:20:00 PM,,1,Nestling,0,0,0,1,0,0,,0,0,0,,,None,NONE,0,1,female near; chip
5038,KLT DICK 32 14,DICK,9,7/7/14,1,2014,9:02:00 AM,,2,Nestling,0,0,0,1,0,0,,0,0,1,,,UNKNOWN,NONE,0,1,Male and female chip
7338,RNR DICK 39 14,DICK,8,7/18/14,1,2014,2:33:00 PM,,1,Dead,0,0,0,0,0,0,,0,0,1,,,UNKNOWN,NONE,0,1,Multiple attempts to find evidence of fledging but none found. Lots of notes on data sheet
5040,KLT DICK 33 14,DICK,0,6/18/14,1,2014,7:46:00 AM,,0,Incubating,1,0,4,0,0,0,,1,0,0,,,None,NONE,1,1,
5041,KLT DICK 33 14,DICK,1,6/21/14,1,2014,2:26:00 PM,,3,Incubating,1,0,4,0,0,0,,1,0,0,,,None,NONE,1,1,
5042,KLT DICK 33 14,DICK,2,6/24/14,1,2014,5:48:00 PM,,3,Incubating,1,0,4,0,0,0,,1,0,0,,,None,NONE,1,1,
5043,KLT DICK 33 14,DICK,3,6/25/14,1,2014,10:20:00 AM,,1,Incubating,1,0,4,0,0,0,,1,0,0,,,None,NONE,1,1,No male around
5044,KLT DICK 33 14,DICK,4,6/26/14,1,2014,8:25:00 AM,,1,Nestling,1,0,2,2,0,0,,1,0,0,,,None,NONE,1,1,female flushed N and chipped at me with unb male -  see badge drawings
5045,KLT DICK 33 14,DICK,5,6/27/14,1,2014,11:20:00 AM,,1,Nestling,0,1,1,3,0,0,,1,0,1,,,UNKNOWN,NONE,1,1,
5046,KLT DICK 33 14,DICK,6,6/29/14,1,2014,4:33:00 PM,,2,Nestling,0,1,0,3,0,0,,1,0,0,,,None,NONE,0,1,
5047,KLT DICK 33 14,DICK,7,7/2/14,1,2014,10:42:00 AM,,3,Nestling,0,1,0,3,1,0,,1,0,0,,,None,NONE,0,1,weighed
5048,KLT DICK 33 14,DICK,8,7/3/14,1,2014,2:23:00 PM,,1,Nestling,0,1,0,3,0,0,,1,0,0,,,None,NONE,0,1,
5049,KLT DICK 33 14,DICK,9,7/4/14,1,2014,10:33:00 AM,,1,Nestling,0,1,0,3,0,0,,0,0,1,,,UNKNOWN,NONE,0,1,
7263,KLT DICK 33 14,DICK,10,7/5/14,1,2014,8:32:00 PM,,1,Fledged,0,0,0,0,0,0,,0,0,0,,,None,NONE,0,1,Host and 1 BHCO chick dead in nest being swarmed by ants. Heard BHCO fledgling begging 1m from nest.
5050,KLT DICK 34 14,DICK,0,6/22/14,1,2014,12:20:00 PM,,0,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
5051,KLT DICK 34 14,DICK,1,6/25/14,1,2014,11:45:00 AM,,3,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,
5052,KLT DICK 34 14,DICK,2,6/28/14,1,2014,8:28:00 AM,,3,Incubating,3,0,0,0,0,0,,1,0,1,,,UNKNOWN,NONE,1,1,
5053,KLT DICK 34 14,DICK,3,7/1/14,1,2014,4:46:00 PM,,3,Incubating,1,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,Female near; no chip
5054,KLT DICK 34 14,DICK,4,7/4/14,1,2014,5:51:00 AM,,3,Nestling,0,1,0,0,0,0,,0,0,1,,,UNKNOWN,NONE,0,1,Looks day 3
7305,RNR DICK 4 14,DICK,11,6/16/14,1,2014,6:36:00 AM,,2,BHCO Fledge,0,0,0,0,0,0,,0,0,0,,,None,NONE,0,1,
5055,KLT DICK 35 14,DICK,0,6/22/14,1,2014,1:32:00 PM,,0,Incubating,3,0,4,0,0,0,,1,0,0,,,None,NONE,0,1,ORG
5056,KLT DICK 35 14,DICK,1,6/25/14,1,2014,11:45:00 AM,,3,Incubating,3,0,4,0,0,0,,0,1,0,,,None,NONE,1,1,
7339,RNR DICK 40 14,DICK,5,7/15/14,1,2014,2:53:00 PM,,1,Dead,0,0,0,0,0,0,,0,0,1,,,UNKNOWN,NONE,0,1,
5058,KLT DICK 36 14,DICK,0,6/23/14,1,2014,7:35:00 AM,,0,Incubating,3,0,1,0,0,0,,1,0,0,,,None,NONE,1,1,KMM
5059,KLT DICK 36 14,DICK,1,6/26/14,1,2014,1:17:00 PM,,3,Incubating,3,0,1,0,0,0,,1,0,1,,,Unk,NONE,0,1,
5060,KLT DICK 36 14,DICK,2,6/29/14,1,2014,2:22:00 PM,,3,Incubating,2,0,1,0,0,0,,1,0,0,,,None,NONE,0,1,eggs warm
